id,name,year,release,country,language,rating
db2f604b-9004-4b28-a2ef-d332827515b3,Girlfight,1982,1932-08-14 02:19:51,China,English,5.0
e1d15ed4-1f72-4bd2-8412-4ccc19cbca37,Lolita,1947,1999-04-02 02:43:14,France,Persian,1.7
068c1737-763f-41dc-8e5a-07e21bf28db5,Monte Carlo,1908,1973-12-21 21:15:18,China,Russian,2.6
b2ff32a9-fe6d-4c4a-9c43-c89061f9a411,Ping Pong Summer,1915,2001-09-10 15:10:54,China,German,1.9
8ded5ee1-92f1-4151-bea5-b67cd7087810,Kids of Survival,1991,2019-07-29 06:50:51,United States,French,3.7
8388e299-31cd-41c9-81a2-970e15727f50,On the Riviera,2000,1900-04-24 17:11:15,United States,English,2.5
f79e0bd2-ade8-46bb-a3dc-5f5a34448b9f,Master of the House (Du skal ære din hustru) (Thou Shalt Honour Thy Wife),1911,1982-04-03 06:30:40,France,Persian,2.0
a51e5fae-b3a3-4482-a71b-4fa6f84121bf,Love Actually,1900,1942-06-19 19:38:53,China,Persian,4.0
dd74b044-ccff-41fa-87bf-c0ff95a3a972,Blackout,2017,1911-07-30 11:41:35,Sweden,English,4.1
80dd4786-893c-4e1f-8ec2-22b8fe31f730,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",1922,2005-10-05 15:24:24,China,French,4.6
558df2b3-abf5-4681-a017-5d3d4800f496,Satan's Tango (Sátántangó),1954,1934-03-29 19:01:13,China,Persian,2.0
0da9e46f-1d6e-478b-9c82-e7e6e8506b4c,Uncle Sam,1941,1951-01-15 02:50:35,Japan,German,2.7
6df6fb89-1ace-430b-a5f2-48b801e59bea,Bridget Jones: The Edge of Reason,1989,1969-11-17 14:34:31,Sweden,German,2.9
0067850b-18f9-4b12-babb-2becb137a494,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt),1942,1978-12-09 09:54:29,France,Persian,3.5
665a8955-0e86-4d71-91bc-4eecb3b2648a,Russell Brand: Messiah Complex,1991,1912-10-17 02:36:42,Russia,Chinese,2.7
1e349bc8-42d8-4fdf-8ad7-628295a1fdd5,Muppet Treasure Island,1999,1916-11-01 08:38:38,Russia,Chinese,2.9
268d53aa-6137-41b0-afce-1e7a09c439dc,Jane Eyre,2010,2003-11-10 22:15:55,China,English,4.7
60488ece-6cad-4cf1-94b4-121ec686a8a2,Wild Oranges,1985,1931-12-08 07:57:01,China,English,1.5
b8bc2656-b606-4fe2-b345-5a092b64cd8a,"Brussels Business, The",1967,1950-12-05 20:22:16,China,Russian,3.4
f3b13b77-c88b-4c93-8851-a9714d76332b,One Wonderful Sunday (Subarashiki nichiyobi),1907,1917-07-13 15:05:01,Sweden,Chinese,2.1
04e5e5ef-aca9-4236-91df-fc24a1cf3be7,Bitter Feast,1901,1997-06-30 18:20:06,Russia,Russian,1.0
e7efb48e-80fa-410f-a69e-164ce194065d,Blind (Beul-la-in-deu),1983,2004-03-22 07:36:26,China,German,2.0
a0c0e516-4670-4bf4-907b-8f22bc2965e8,Family Guy Presents Stewie Griffin: The Untold Story,1967,1954-10-20 18:14:22,China,Swedish,1.1
81e16b46-4d90-4ab2-85fd-e1469e94ec32,"Dancing Masters, The",2006,1959-01-27 15:30:01,France,English,1.9
a965c4cc-c75a-421b-8e1b-c081ba69f2ce,Any Which Way You Can,1929,1989-10-15 13:45:08,Japan,Spanish,3.7
9e99350f-f700-4d7e-8fce-3bae474ba507,2:22,1925,1991-06-12 19:58:49,China,Japanese,3.9
a94dd2fd-c8ae-402a-b03b-f15646fe2eba,Five Minutes of Heaven,1973,1964-03-14 05:05:33,Japan,French,4.4
40662ade-fd94-4249-a831-37a4a5f14ffa,Les Lyonnais,1982,1939-11-12 15:14:32,China,Japanese,2.3
09bf5233-c314-4979-83a8-a882549a0a24,Juice,1971,1971-12-10 22:26:53,France,Japanese,4.9
d49e3cb6-9bfd-4962-ad17-abfc1517862f,Front Page Woman,1983,1935-11-19 15:59:23,United States,German,2.7
d78b98c6-2353-4550-9f9f-51440ff079c3,Born to Be Wild,1946,1990-09-10 03:58:05,China,Persian,3.6
fb4ee650-d931-465b-ad2b-d55f5a01d9ff,Samurai Cop,1992,1960-05-05 00:52:15,Sweden,Swedish,2.5
64e8f0f3-64fd-4e3c-b054-998676ffccea,Intolerable Cruelty,1953,1967-03-22 00:01:53,China,Russian,3.4
297a7975-c5e9-4063-b5ab-2e1dce538de0,Phase IV,1976,1982-05-02 04:39:19,China,Persian,4.8
bfc8c2d3-36bf-4e3b-ade3-184f113727bf,Stowaway,1940,2007-04-26 01:06:42,China,Persian,1.5
7164ef6b-a98d-4485-9571-3d0314868972,Aamir,1914,1964-03-20 09:30:47,Sweden,German,3.9
497fea55-65ef-4d89-ad02-ab404124ccb5,Shoeshine (Sciuscià),1972,1960-09-11 13:14:02,China,Persian,1.0
ffdb2353-11f8-488d-96d0-9c8efa8ba9f6,Tokyo Godfathers,1962,1926-06-02 10:31:12,China,Japanese,2.1
daf7c5e2-3c4b-4a40-ab8b-3c14fc01ffd4,Autumn Leaves,1900,1988-06-17 14:46:39,China,German,3.9
82a5300a-061e-42f4-95d6-7c46b0d5c920,"Fabulous Baker Boys, The",1996,2009-03-08 03:33:34,Iran,Japanese,1.1
0267850c-c548-4b5e-9017-391aa67c5b7e,Into the Wild,1979,2001-07-30 04:43:10,Russia,Swedish,1.9
c45158ea-2023-45f6-a15b-62392f8156a7,Tiresia,1947,1994-03-10 20:36:25,United States,German,3.0
8ea47c80-fd50-40d4-8253-fead835ff8d0,Behind the Sun (Abril Despedaçado),1960,2001-12-03 06:42:13,China,Persian,2.1
e2354b7a-29a3-4d74-99ef-7485b44692f2,Redline,1981,2018-06-09 14:50:33,China,Swedish,3.8
3bb10ca3-a157-4d70-bff1-3ef48651a364,Consuming Spirits,1994,1915-11-22 14:16:00,France,Russian,3.1
d3c9ee7d-4d14-42e9-b307-1e10b86c71c8,Burning Blue,1969,1981-03-12 17:59:45,China,French,4.5
9cae51e0-d179-4266-b98b-d8884f94543c,Crossfire Trail (Louis L'Amour's 'Crossfire Trail'),1998,1944-05-14 02:33:36,China,Japanese,2.9
00be2a10-3a2d-4414-9fe7-c6bcadd324a6,"Lady in Red, The",2015,2009-11-13 16:49:36,Sweden,Japanese,3.9
52d18d28-bfee-4696-b9c8-51ea07bd9d79,Killing Season,2020,2014-07-28 00:29:14,France,Spanish,4.8
f154ec3d-81e7-4398-800b-b00a9ef2cfd3,Crippled Masters (Tian can di que),1933,1983-11-05 23:36:06,Russia,German,2.3
cdcefa3d-81d5-427e-bf37-c491e924f426,David Holzman's Diary,1961,1909-09-07 22:06:29,Russia,Chinese,4.7
4650650b-0d71-4c41-9d20-260446ef2369,"One and Only, The",1922,2003-11-28 00:30:10,France,English,3.9
5f068515-4bb6-43f6-aead-1a2249eed4ea,Rebecca,1917,1925-11-10 03:11:26,China,Spanish,2.2
9d67ca90-f698-4c5c-ae2a-1ab9a40dd800,Breaking Out (Vägen ut),1947,2007-06-07 06:49:12,United States,Japanese,3.6
c2a784f9-a88e-4406-b9c0-a746c764c8ab,"Case of You, A",2012,1968-07-29 23:57:15,China,Chinese,1.4
28213016-ec5f-41d3-ad6e-3feb4d4511d9,Heartbeat,1962,1969-04-27 16:46:10,Russia,Persian,3.8
0dbddbf3-5dc3-4b2b-8bf5-5797ea72964e,For Roseanna (Roseanna's Grave),1950,1977-01-12 19:58:58,Iran,Russian,2.3
37629193-def9-4b9f-9991-bfae03647d8e,How I Won the War,2017,1964-09-21 09:17:16,United States,English,2.9
d9e9b235-0f73-4ff3-b4aa-2e94100c1746,"Dragonphoenix Chronicles: Indomitable, The",1954,1905-08-13 15:17:03,Russia,English,1.7
ba9590c6-26db-41c7-9477-1fcdfe0a4000,Vatel,2018,1926-08-03 03:48:18,Japan,French,3.3
0929dd13-467c-4907-9162-3a0c0c9ca104,Black Sunday (La maschera del demonio),2004,1940-11-09 02:29:50,Russia,Spanish,1.9
2ab94626-be7c-4645-abc0-b4ee23acaf44,Hot Millions,1998,1993-10-30 15:01:13,Russia,Swedish,1.2
9fd38500-15b6-4a65-aad2-ad2ed7538f87,Ready to Wear (Pret-A-Porter),1958,1916-09-05 01:58:03,China,Persian,4.0
b9111db2-138d-4476-9604-43fdef115d5b,Torment (Hets),1921,2011-11-27 07:13:26,China,German,2.3
478ec7d8-c98f-4453-9a84-2ae4bfdf71ba,Father and Son (Otets i syn),1922,1954-10-28 21:03:14,Russia,Chinese,4.5
835f23fc-5ff2-4d6a-9da4-5fdad2102492,"Maiden Heist, The",1978,1907-10-28 17:02:47,Sweden,Persian,1.1
e6d500b5-f74f-4046-8fd3-7360bf63e872,Flashdance,1914,1997-01-01 20:10:05,China,Japanese,3.6
14e7772a-46fa-4fe0-b92e-6a1abc6aa108,The Man in Possession,1988,1929-03-04 04:30:14,China,English,3.2
0be153cc-9051-4ff9-ad09-fea58c5f8d4e,Flash Point (a.k.a. Flashpoint) (Dou fo sin),1904,1903-11-28 00:15:04,China,English,1.8
117a5c58-0ebb-43f4-b6c5-610016723992,For a Lost Soldier (Voor een Verloren Soldaat),1955,2012-11-03 16:57:14,France,English,4.6
30fe794b-13d9-43fd-a6b8-c9dc10af653e,Twister,1909,1999-03-20 06:14:39,France,Russian,4.0
929beb68-2a87-4b7a-bf7d-6a9dbaa5a64c,"Wrestler, The (Painija)",2004,2008-05-02 07:39:09,China,Chinese,2.4
62d2c22a-5230-4f55-bdd6-5dd57dd2d707,Sweet Karma,1951,2009-08-20 00:25:12,China,Swedish,4.7
bcbc2d76-1d86-4b87-bbfb-a432dabfad4b,"Valachi Papers,The",1951,2008-12-14 01:32:10,China,Spanish,3.6
0f1e2ff3-4dcb-4c0a-9ca6-66e935f9ec46,Drifting Clouds (Kauas pilvet karkaavat),1974,1933-07-26 08:44:03,China,Chinese,4.4
7dc2c52e-f8e3-4610-9d57-bae8971471ca,3000 Miles to Graceland,1927,1939-04-09 02:39:09,Russia,English,2.1
500f5845-8449-439a-a449-bcbef3268b85,Mission London,1973,1997-07-24 01:47:20,China,Spanish,2.8
988c8295-2d7c-4313-a6a0-c4868cd2116a,"Immature, The (Immaturi)",1999,1947-04-13 00:14:07,China,Persian,4.6
87951f32-2685-4347-84b2-65f1d03221ac,Spirit: Stallion of the Cimarron,1981,1969-01-20 15:48:50,China,Persian,1.3
fce8c9b0-0745-4b3f-bff3-93502361a379,"Long Day Closes, The",1988,1987-03-07 20:02:37,United States,Chinese,3.8
bf424c51-2e34-420c-9b66-99f8cd1e6a73,No Time for Love,1972,1993-06-28 02:41:47,China,French,1.6
58fa90f6-5e83-46dc-ac99-2e9b3c6b2ce9,Les Formidables (Gang-jeok),1928,1908-04-05 05:55:02,China,Japanese,2.8
5e708e38-8f1d-47ef-8bb6-705608570514,Aces: Iron Eagle III,1992,1924-02-06 19:06:12,Russia,German,2.2
4a2452e1-82f7-4f18-a470-b344587b593e,Lila & Eve,1927,1980-09-21 10:35:37,Russia,Japanese,1.3
a9b71d90-6238-4a95-b3d3-35511b08a921,"Seventh Continent, The (Der siebente Kontinent)",1986,2000-11-04 04:04:22,China,Chinese,3.9
a51761ca-2b70-4edf-8412-a297b0361edd,That Night's Wife,2019,2009-04-23 19:57:48,China,Persian,1.2
4dce47d7-449b-462a-ae07-b1102f0da93a,"Bank Dick, The",1906,1971-03-05 02:05:26,China,English,3.5
be35c596-fe79-4db9-8492-f12a893f5d58,Goodbye Lover,2014,1906-07-19 19:39:32,China,Persian,1.4
b372bfc5-933f-4d93-afd0-a952c47c52b1,El tren de la memoria,1964,1942-12-27 13:03:00,China,Spanish,3.5
45e964db-2111-49dc-bde8-97e5feea2565,"Witch Who Came from the Sea, The",1994,1931-07-04 13:24:34,Russia,French,4.3
52c5663c-6b0b-4c31-8b49-482023c1e461,"Softening of the Egg, The (Ägget är löst!)",1919,1951-10-30 16:16:06,China,Persian,1.8
c25e8ddf-b51c-4796-bbd0-6928a8266acf,Teenage Paparazzo,1944,1976-06-21 15:57:35,China,Chinese,4.0
e4c2eb61-eac7-46b8-9e03-60c0ce9cc33e,Ixcanul Volcano,1906,1943-05-22 11:58:11,France,Chinese,1.1
9068abd1-47f4-4616-853c-0d2e57940155,Kevin Smith: Too Fat For 40,1947,1980-10-23 14:06:57,China,Persian,4.4
32ba8d14-3eb4-46f7-9ca9-419c443e301c,Justice League: Crisis on Two Earths,1970,1947-01-21 11:03:37,France,English,4.2
9fb13419-ed2e-45e0-b585-9ba0b3a684b1,"Mating Game, The",1964,2004-04-27 11:29:04,China,German,1.9
6b0d726b-1507-4fac-9fef-7967dadbf7b2,Rogue,1918,1994-03-12 06:24:09,China,Spanish,2.5
ac25ed2d-7e37-4146-8487-cec3889ae51b,Samson and Delilah,1936,1988-11-27 12:57:27,China,German,1.2
0e5cbea3-d99a-44f6-b2a6-86e2c0b66a05,Just Cause,1962,1978-11-18 07:48:44,Russia,Swedish,3.4
ea902ee7-9f13-4711-b301-b2baf202b797,Cop Out,2001,1958-07-03 04:11:08,France,Swedish,3.8
edefc1de-5179-4dc6-a130-e27054e4011d,Violette,1908,1942-07-12 04:13:08,China,Persian,4.5
4eb50fb0-1314-49f7-9c2c-ff11de640b58,Alice in Wonderland,1961,1998-01-26 02:23:18,Sweden,English,2.3
ab1c3ad7-61f2-46e1-abd8-54c1bcc01191,Tank Girl,1947,1901-12-08 19:58:12,United States,German,2.1
ff7c1fb0-1cd2-4e00-a3fa-9661ed90465d,Robin Hood,1906,1991-08-13 10:08:29,China,Chinese,2.1
c4035d99-cca4-4331-82e8-97b65e4be05c,Robot & Frank,1941,1904-02-09 11:35:54,China,English,2.4
f45ee253-d2a3-47c6-9c14-a93fa8835ed0,"Teahouse of the August Moon, The",1917,1938-01-12 20:52:59,Russia,Chinese,3.2
e9e9d388-7c8f-46b8-9083-cddf5a6e59ca,"Weekend It Lives, The (Ax 'Em)",1908,2003-01-20 01:20:50,China,Russian,4.6
671beb80-b6f9-43d0-882b-b9b0d40171a5,Big Deal on Madonna Street (I Soliti Ignoti),2003,1984-08-07 07:35:54,China,German,1.4
690e1485-b25f-4fd0-95bf-2cc599c15980,First Monday in October,2009,1914-11-24 07:46:06,Russia,Spanish,1.4
53fe2042-160e-470a-a40a-41a15dfd93eb,Burning Bright,2005,1917-05-09 23:44:45,China,French,4.1
f2bab5ca-a80f-493a-b5d0-a05b7f161077,Experiment in Terror,1994,1963-05-17 02:16:12,China,English,4.7
ece49476-7f97-4479-b944-6cbb8c3a2acc,American Gigolo,1943,1986-06-11 19:04:21,France,Russian,3.7
d743f75a-a22f-40e2-9437-be76887a1dca,Sidewalks of London (St. Martin's Lane),1988,1923-05-13 15:55:28,China,Persian,1.8
0b5d4dc4-fa33-4df9-8f1a-a0294c27b608,Tyler Perry's Why Did I Get Married?,1978,1941-09-30 17:16:07,China,Swedish,1.6
18fc39b7-6604-4f72-b717-eeecb0ef8964,Liberal Arts,1936,1907-06-24 04:40:14,China,Japanese,1.3
f39d33b3-41e4-48b5-a179-df95c4bd75e8,Floods of Fear,1953,2006-02-04 03:33:44,Sweden,Persian,4.9
5187e88d-0020-4e67-af1a-47bc0e54dc59,"Last Remake of Beau Geste, The",1968,1970-08-05 07:54:38,China,German,1.4
83c31b0f-f552-4fb3-b129-9238a8c39c33,Flushed Away,1952,1949-12-18 12:57:08,China,English,2.4
a5b5fbfd-daf0-4884-b49e-33a7b24892f9,"Challenger Disaster, The",1928,1981-08-30 10:38:16,China,Spanish,1.2
515e6020-852b-4e05-8e98-d296ac564ce2,"Motel, The",2011,1940-05-14 00:53:57,China,Russian,2.4
a4bd27a0-6c4e-4948-ab2b-b49948bdeb54,Gloria,2000,1946-04-20 11:30:01,Russia,Chinese,2.5
83caae2e-5f6e-4b23-9b33-fb6035f8beb5,Knockin' on Heaven's Door,1992,1982-10-05 20:59:20,United States,Chinese,1.5
b57ddb2b-1c37-4dbf-8536-bfaa25aecf0c,"Magic Gloves, The (Los guantes mágicos)",1931,1980-03-28 15:56:17,China,Persian,3.9
be640af4-2ead-42f9-baed-93499e0a4594,"Late Shift, The",2018,2007-02-24 13:33:25,China,Persian,2.0
5ab317a2-5ff2-47c1-a672-b96702500a03,"Hatful of Rain, A",2006,1962-12-02 02:53:22,China,Russian,3.4
1cb59b09-ba80-4222-9077-5242438cd982,September Dawn,2016,1983-03-13 01:57:54,China,Chinese,4.2
51e57d82-54f3-4216-ae59-11928b1474be,Love Comes Softly,1956,1955-07-22 16:36:26,Sweden,Swedish,4.9
ff6e339b-3c47-448c-ae5b-3c052e63e1ea,"Valet, The (La doublure)",1986,1915-01-22 15:37:55,China,Japanese,2.3
87128434-ea43-432a-860f-c4e4dbe2367d,"Big Store, The",1943,1978-04-07 08:27:54,China,Persian,3.3
565a8230-261d-4808-95d8-e6838ff60c69,MacGruber,1956,1923-07-24 08:14:13,France,Swedish,1.8
20a553a9-01eb-45f7-ad1d-02853cf04329,Dead Silence,1946,1983-05-01 01:49:10,Japan,Chinese,3.1
ebaa36f6-0c0f-440d-a24e-85ea205c7e0e,Apollo 18,1940,1918-10-14 11:47:57,Sweden,French,3.2
29e3eb46-5e5e-41a5-ae52-81063d6db3dd,Heart of a Lion (Leijonasydän),1963,1988-04-29 05:26:47,France,Spanish,3.5
fbe8a056-78f6-48c4-99c6-707c44cf8d10,Schtonk!,1915,1916-01-05 19:48:35,China,Japanese,4.5
138afe43-95c9-4ad7-a1a9-9e40bbc1f94c,"Wild Parrots of Telegraph Hill, The",1987,1916-02-21 03:08:43,Iran,Russian,3.4
0c4f7a65-9be0-4a79-8503-90ead92d594a,Vampire Apocalypse,1948,1917-07-09 03:10:20,China,French,1.6
f71ab0d7-671a-458e-bc36-9ec237b6a8ed,Winged Creatures (Fragments),2000,1956-06-30 06:51:23,Russia,Chinese,2.5
aea03e36-b449-46c2-96f7-26910b503cb1,Wild Tigers I Have Known,1952,1999-09-21 10:52:37,Russia,Persian,3.9
65c9c015-ac52-4d96-bb5b-c9c32910801c,Bachelor Party,1934,1997-04-28 11:55:50,China,Persian,3.1
acafed60-7172-44f4-9374-305c5f7aff62,Meatballs Part II,2010,1950-11-08 08:49:45,Russia,French,4.0
1f9e1543-a8e3-4f6c-8ed3-a8cffc3bcf9e,"Final, The",1912,1988-10-11 13:23:57,China,Persian,2.7
192121ca-ba1d-4488-879c-dda9ef085edd,Boy,1923,1940-11-25 05:14:06,United States,Japanese,2.1
b1ed6e25-2bd8-44ac-8c60-8b64518a7b9b,Dear Heart,1994,2003-04-08 13:05:27,Japan,Japanese,1.1
0815afdc-5794-4d80-a766-50c648b62fb5,Welcome to New York,1984,2011-12-12 03:47:29,Sweden,Spanish,1.1
cfdbff10-046e-4b33-87ce-e04be499b977,Struck by Lightning,1995,1940-11-09 01:20:05,Russia,English,2.6
922015c8-6ff4-42f3-a02c-67f26bf1d945,Jacob's Ladder,1953,2005-01-29 20:45:55,Russia,German,3.9
6134f253-fe43-470e-886b-e095e1860d6a,Root of All Evil?,1983,1997-05-01 18:04:23,Sweden,Russian,4.4
4c1ac498-4487-430b-b7c6-3c7ad5c12d80,So Proudly We Hail!,1971,1940-07-09 07:53:49,France,Chinese,3.7
238d616c-8515-4c6e-a6d1-92dfa8906b6d,Italianamerican,1900,2004-02-11 02:44:28,China,Swedish,4.7
adc5cb14-0b70-496e-b937-7699f5654871,Blue Thunder,2000,1973-01-28 18:00:16,Japan,Swedish,4.4
8b8fc08a-99cb-4e6d-9da2-cc5e99d29147,The Lunchbox,1919,2013-03-03 13:31:30,Russia,Swedish,2.1
218f3f6c-2e2f-414f-9d7f-db85b7fd6db3,"Strange Door, The",1983,2002-12-11 06:24:15,China,Persian,3.7
de34ee9c-ef73-4e5b-a7ec-30d071ce932a,Bad Medicine,1992,1971-05-28 19:40:06,Japan,English,2.4
7d519938-1673-4cd0-802e-a92ee37589d9,Bliss,1930,1988-03-25 17:04:57,China,German,3.8
27e439f8-1da0-4c2d-b5cb-3911efe01734,"Silent Partner, The",1912,1913-03-01 14:24:49,France,Spanish,1.4
6a141fac-f9d0-4280-a837-0dd8340501bf,The Trip to Squash Land,1993,1961-10-28 19:22:58,China,Spanish,1.4
b22d5d19-e486-4b2b-a2ac-644c6b6bc6b3,M for Mother (Mim mesle madar),1981,1971-01-20 16:18:59,China,Chinese,1.7
da2f5fd2-8321-45e6-bebc-245737be3ef3,"Puppet Masters, The",1971,2003-01-25 18:14:05,United States,Chinese,3.6
7d11e572-d2e2-4e31-bff4-093ab5f19de1,Re-cycle (Gwai wik),2005,1923-09-14 04:01:12,France,Swedish,3.7
5973e4e4-e8de-4df9-a525-384cc5230b09,"Cherry Orchard, The (Sakura no sono)",1900,1973-02-26 11:00:09,China,Russian,1.3
11afeffa-5997-4b86-9e20-d04136c7ae48,Kevin Hart: Seriously Funny,2009,1991-06-19 04:10:56,China,Spanish,4.1
4e8fea87-11ff-4979-a65b-0b0f336fe477,Excuse Me for Living,1952,1985-01-15 18:22:58,Spain,Chinese,4.3
9696266c-b77f-4240-aa9f-50bfdca6fcfa,Love Is a Many-Splendored Thing,1910,1935-03-15 00:11:07,Russia,Japanese,2.2
6242e2cd-bb31-4468-a1c4-eb775a135d1d,The Magical Legend of the Leprechauns,1956,2015-01-14 18:57:26,Iran,French,2.7
30dbe8fd-3506-4ccb-8afe-9cc64ff6f075,Intimate Enemies (L'ennemi intime),1914,1901-11-19 15:12:58,China,Chinese,1.2
ed7e21f8-15ba-4064-bc4e-0cd3043f96a0,"Hippie Revolution, The",1937,1987-10-29 06:06:48,China,Japanese,4.6
68024ee3-188f-47b2-b4c7-94f152973502,Ride,1996,1995-10-15 19:27:13,Russia,Swedish,1.8
48d60749-d7bb-4af7-90a1-359bb4c367e0,Love in Bloom,1998,1988-04-29 06:06:31,China,Spanish,2.7
412f799d-2130-4ea8-a8ed-8e8b5cbe19ba,Lincz,1914,1973-11-02 08:39:23,United States,Persian,3.0
a1ca0811-5a59-4dc3-96ec-af2de2e81ee8,Dracula (Dracula 3D),1994,2006-08-12 12:28:51,Sweden,French,3.5
0231ebcf-f90a-4ee6-a815-06eb323280c9,Airport,1976,1916-11-02 16:25:18,China,German,1.2
042d9e5c-96b9-423e-91fb-73edb90c0c2a,French Cancan,1917,1960-05-27 00:20:38,China,Japanese,4.6
3c585b6b-4b67-4de8-8ec3-723bdd80d5df,Finding Fela!,1980,1921-10-14 08:43:11,China,Chinese,2.7
84ed107e-5131-465b-a624-7ba872f151bf,Lady Jane,1914,2015-07-12 15:57:47,China,Spanish,4.7
b48c16c5-545a-426b-ad5b-18a580b0aa1d,Hamlet,2006,1913-06-29 13:25:38,China,Chinese,4.6
0d486b40-e060-49fe-8350-f3baf80a0059,Virus,1982,1916-01-17 11:19:40,Russia,Japanese,3.5
f6e39fbc-5962-4f9d-807b-7e6c1ee75b54,Longtime Companion,1942,1922-03-03 19:35:52,France,Swedish,1.1
a916c1c8-ad90-4639-a162-4fb0a3a5f1d1,Can Go Through Skin (Kan door huid heen),1953,1988-03-05 20:53:29,Japan,English,1.9
d9814f29-193e-4248-a65d-a91288d520a1,Normal Adolescent Behavior,1960,1998-09-15 07:41:15,Russia,Russian,3.7
5b56e33b-1be4-4228-9792-5eff3e5e06ea,Kabul Express,1956,2009-03-11 23:45:03,United Kingdom,Chinese,4.4
dd5ae31c-9fd8-4b56-9226-ef6a01fdd743,"Proprietor, The",1995,1918-04-27 10:54:12,China,Persian,2.6
03a30a7b-68d1-45db-af13-9a215fc61332,Revenge of the Nerds IV: Nerds in Love,1918,2012-07-20 16:07:49,China,French,4.4
c646cf1a-9f69-4118-81f1-fe46ff4cb7b4,Heavy Weather,1972,1964-03-01 14:18:28,China,Spanish,2.1
41cc562a-2c7f-4039-8850-01ec20639bbd,Crackers,2000,1980-03-16 00:29:55,China,Swedish,3.0
1868202f-4f1e-4982-9c70-574b357f208c,Babylon,1986,1961-01-23 14:40:49,China,Swedish,3.3
d40406e4-960d-47cf-80cf-a9c6fcbd2da3,"Pit, the Pendulum and Hope, The (Kyvadlo, jáma a nadeje)",1986,1993-02-22 18:05:15,China,Spanish,2.4
83aa2e37-97fd-448c-bfce-4fd6a21510a6,Black River (Kuroi kawa),1995,1900-06-09 14:40:15,Russia,German,1.8
497e61de-2a9e-4a43-a932-65e3a1003268,This Property is Condemned,1970,1923-12-23 01:46:23,France,German,3.3
8408cf0c-68f8-4101-950b-9e4ec30fca50,Tumannost Andromedy,1970,1923-09-29 04:27:22,China,French,2.0
f38c4eb6-46ef-48c4-9b35-653e37617d7a,Bonjour tristesse,1914,1997-07-12 13:47:04,Russia,Russian,1.8
042dd15a-3ce3-4708-a0a6-764bb05cbd75,Save Me,1985,2006-05-22 00:40:32,Sweden,French,4.7
edec98c9-bc1e-47bd-8ec4-18964462830e,Wild Side,2000,1968-05-16 06:00:48,China,English,4.0
67dbf11a-9099-42ab-a527-a28953dca450,Heart of a Lion,1947,1983-07-06 17:37:01,China,Japanese,1.4
c7a508fd-2726-41d4-92aa-ba13ef0db28f,God on Trial,1938,1960-10-01 12:46:10,China,French,3.6
7af34e7f-963f-4096-8002-999420833158,Envy,2017,1967-08-13 13:11:28,Sweden,Japanese,1.9
0c7e3779-7965-4245-8da7-1e59170cc148,"Magnificent Seven Ride!, The",1999,1942-10-10 11:13:01,China,French,3.0
1b167e65-4c10-4cda-8b25-4d3b97b28d67,"Year Ago in Winter, A (Im Winter ein Jahr)",1973,1958-08-16 02:18:51,Sweden,Japanese,4.0
26bc4227-ad5c-4f36-8593-0e9a95b6f67b,Crimes of Fashion,1955,1981-09-14 21:56:33,Japan,Russian,4.1
856d999a-dfb9-4a48-8abd-c6045f382c5b,"Bastards, The (Los bastardos)",1918,1935-08-06 01:04:17,China,Chinese,4.7
ccbeb90f-75d9-41cc-ba8b-9bd38033e161,Odd Couple (Bo ming chan dao duo ming qiang) (Eternal Conflict),1970,1980-06-22 03:10:18,Sweden,Persian,1.1
48325e9d-6b09-4df4-9e18-6d161f6a976e,I'm Gonna Git You Sucka,2018,2013-01-05 00:04:38,China,French,2.5
c3718361-3fa2-44b7-96ef-335f6779ed92,Butley,2005,1942-11-30 17:36:24,China,German,1.3
8e20c5d3-375b-4bc3-84c3-191ff4d1b05b,Aberdeen,1959,1907-05-19 20:44:19,China,French,4.4
5f8fa4c0-bad2-46bd-ba6e-8dbe4f4a463a,Australian Atomic Confessions,1978,1967-05-28 00:22:59,China,Persian,1.5
e5bbdfc0-fd2e-4cf7-bed3-d735047a8550,Pride of the Marines,1902,1996-01-27 09:58:02,China,French,4.8
0e1ba9b3-f48b-4f86-a92c-ffedf0db1982,Prime,1930,1965-05-17 18:00:20,China,Russian,4.5
886570c9-b5e6-49e8-b3cd-6466055c0e1a,Torpedo Bombers (Torpedonostsy),1972,1910-07-08 23:56:11,Russia,Swedish,4.4
35f00c28-5a4b-46f7-885a-fe154a62dcb8,"Crew, The",2020,1981-05-29 21:14:08,China,Japanese,2.5
9dd49644-2e07-4f80-a5af-8cfdf3285975,41,2011,1916-08-07 05:47:56,China,Chinese,2.1
bc6c2570-56c2-4bf1-b8fa-3be76fede62e,Sideways,1967,1994-11-26 13:49:48,Sweden,French,4.2
35484d06-d066-4d8d-aca7-1740be698741,Winter Soldier,1991,2007-01-07 22:52:36,Sweden,Chinese,3.4
346d4620-4d8b-4e85-ac34-9e07b1f716c6,"Institute, The",1963,1927-08-28 05:19:50,China,Persian,2.1
8703ceae-240c-4ffd-9fdc-d737339bc042,"H.M. Pulham, Esq.",1937,2007-06-05 10:51:48,Russia,Russian,2.6
3682a243-6362-476f-8302-e8d2e67fa268,Battleground,1975,2007-02-20 05:14:17,China,Chinese,1.3
